timestamp,cpu_percent,ram_used_mb,ram_percent,read_MBps,write_MBps,read_IOPS,write_IOPS
00:19:57,122.50,105.84,0.04,1.10,108.39,420.10,227.39
00:20:02,134.70,105.84,0.04,0.00,172.19,0.00,344.37
00:20:07,130.10,105.84,0.04,0.00,172.20,0.00,344.40
00:20:12,135.70,105.84,0.04,0.00,165.83,0.00,331.65
00:20:17,136.70,105.84,0.04,0.00,172.20,0.00,344.40
00:20:22,136.50,105.84,0.04,0.00,170.23,0.00,340.61
00:20:28,136.90,110.60,0.04,0.00,167.80,0.00,335.45
00:20:33,136.90,111.59,0.04,0.00,165.83,0.00,331.66
00:20:38,137.30,111.82,0.04,0.00,166.84,0.00,333.69
00:20:43,125.30,111.82,0.04,0.00,154.26,0.00,308.72
00:20:48,137.10,111.82,0.04,0.00,170.01,0.00,339.84
00:20:53,137.00,111.82,0.04,0.00,165.95,0.00,331.91
00:20:58,136.30,111.82,0.04,0.00,171.30,0.00,342.62
00:21:03,136.30,111.82,0.04,0.00,166.74,0.00,333.45
00:21:08,136.30,111.82,0.04,0.00,171.41,0.00,342.82
00:21:13,126.30,111.82,0.04,0.00,156.77,0.00,313.64
00:21:18,135.70,111.82,0.04,0.00,169.45,0.00,338.79
00:21:23,135.90,111.82,0.04,0.00,172.30,0.00,344.60
00:21:28,135.90,111.82,0.04,0.00,172.30,0.00,344.59
00:21:33,135.90,111.82,0.04,0.00,170.00,0.00,340.02
00:21:38,135.30,111.82,0.04,0.00,174.42,0.00,348.81
00:21:43,124.10,111.82,0.04,0.00,153.35,0.00,306.71
00:21:48,136.30,111.82,0.04,0.00,172.30,0.00,344.59
00:21:53,136.30,111.82,0.04,0.00,172.30,0.00,344.60
00:21:58,135.90,111.82,0.04,0.00,178.68,0.00,357.37
00:22:03,136.50,111.82,0.04,0.00,185.07,0.00,370.14
00:22:08,140.50,111.82,0.04,0.00,204.21,0.00,408.41
00:22:13,140.50,111.82,0.04,0.00,206.77,0.00,413.54
00:22:18,126.30,111.82,0.04,0.00,172.89,0.00,345.78
00:22:23,137.70,111.82,0.04,0.00,190.67,0.00,381.50
00:22:28,136.10,111.82,0.04,0.00,176.31,0.00,352.59
00:22:33,138.90,112.01,0.04,0.00,204.18,0.00,408.22
00:22:38,138.10,112.01,0.04,0.00,196.67,0.00,393.47
00:22:43,139.50,112.01,0.04,0.00,205.38,0.00,410.62
00:22:48,123.30,112.01,0.04,0.00,165.92,0.00,331.85
00:22:53,135.30,112.01,0.04,0.00,181.88,0.00,363.76
00:22:58,135.30,112.01,0.04,0.00,180.69,0.00,361.37
00:23:03,135.50,112.01,0.04,0.00,179.66,0.00,359.37
00:23:08,135.50,112.01,0.04,0.00,178.89,0.00,357.77
00:23:13,135.70,112.01,0.04,0.00,178.65,0.00,357.31
00:23:18,124.30,112.01,0.04,0.00,165.92,0.00,331.85
00:23:23,135.70,112.01,0.04,0.00,178.69,0.00,357.37
00:23:28,108.70,1267.68,0.49,0.00,44.71,0.40,95.92
00:23:33,99.90,1267.68,0.49,0.00,0.00,0.00,0.00
00:23:38,100.10,1267.68,0.49,0.00,0.00,0.00,0.00
00:23:43,100.10,1267.68,0.49,0.00,0.00,0.00,0.00
00:23:48,99.90,1267.68,0.49,0.00,0.00,0.00,0.00
00:23:53,99.90,1267.68,0.49,0.00,0.00,0.00,0.00
00:23:58,100.10,1267.68,0.49,0.00,0.00,0.00,0.00
00:24:03,100.10,1267.68,0.49,0.00,0.00,0.00,0.00
00:24:08,99.90,1267.68,0.49,0.00,0.00,0.00,0.00
00:24:13,100.10,1267.68,0.49,0.00,0.00,0.00,0.00
00:24:18,573.00,1404.98,0.55,0.00,198.81,0.00,630.44
00:24:23,893.50,1406.97,0.55,0.00,346.24,0.00,1093.47
00:24:28,99.90,1406.97,0.55,0.00,0.00,0.40,0.00
00:24:33,100.10,1406.97,0.55,0.00,0.00,0.00,0.00
00:24:38,99.90,1406.97,0.55,0.00,0.00,0.00,0.00
00:24:43,99.90,1406.97,0.55,0.00,0.00,0.00,0.00
00:24:48,100.10,1406.97,0.55,0.00,0.00,0.00,0.00
00:24:53,99.90,1406.97,0.55,0.00,0.00,0.00,0.00
00:24:58,100.10,1406.97,0.55,0.00,0.00,0.00,0.00
00:25:03,99.90,1406.97,0.55,0.00,0.00,0.00,0.00
00:25:08,100.10,1406.97,0.55,0.00,0.00,0.00,0.00
00:25:13,100.10,1406.97,0.55,0.00,0.00,0.00,0.00
00:25:18,730.30,1407.22,0.55,0.00,269.22,0.00,853.88
00:25:23,721.10,2559.07,0.99,0.00,278.18,123.58,881.41
00:25:29,100.30,2559.22,0.99,0.00,0.00,637.46,0.00
00:25:34,100.10,2559.22,0.99,0.00,0.00,597.44,0.00
00:25:39,99.90,2559.22,0.99,0.00,0.00,448.90,0.00
00:25:44,522.90,2559.22,0.99,0.00,185.61,0.00,587.85
00:25:49,905.10,2558.93,0.99,0.00,361.77,0.00,1147.17
00:25:54,100.10,2558.93,0.99,0.00,0.00,462.07,0.20
00:25:59,99.90,2558.93,0.99,0.00,0.00,497.34,0.00
00:26:04,99.90,2558.93,0.99,0.00,0.00,466.23,0.00
00:26:09,99.70,2558.93,0.99,0.00,0.00,396.24,0.00
00:26:14,419.80,2559.37,0.99,0.00,127.45,15.55,405.54
00:26:19,966.20,2559.61,0.99,0.00,393.30,0.00,1246.55
00:26:24,148.90,2559.98,0.99,0.00,26.38,0.40,82.52
00:26:29,99.90,2559.98,0.99,0.00,0.00,0.00,0.00
00:26:34,100.10,2559.98,0.99,0.00,0.00,0.00,0.00
00:26:39,100.10,2559.98,0.99,0.00,0.00,0.00,0.00
00:26:44,99.90,2559.98,0.99,0.00,0.00,0.00,0.00
00:26:49,100.10,2559.98,0.99,0.00,0.00,0.00,0.00
00:26:54,99.90,2559.98,0.99,0.00,0.00,0.00,0.00
00:26:59,100.10,2559.98,0.99,0.00,0.00,0.00,0.00
00:27:04,99.90,2559.98,0.99,0.00,0.00,0.00,0.00
00:27:09,99.90,2559.98,0.99,0.00,0.00,0.00,0.00
00:27:14,888.70,2560.69,0.99,0.00,352.19,0.00,1113.55
00:27:19,540.50,2561.30,0.99,0.00,196.01,215.67,623.30
00:27:24,99.90,2561.30,0.99,0.00,0.00,500.32,0.00
