timestamp,cpu_percent,ram_used_mb,ram_percent,read_MBps,write_MBps,read_IOPS,write_IOPS
21:12:08,111.00,207.48,1.39,0.07,1.83,2494.10,142.49
21:12:09,142.00,208.35,1.40,0.00,380.59,0.00,636.36
21:12:10,140.00,208.35,1.40,0.00,382.39,0.00,764.78
21:12:11,139.00,208.35,1.40,0.00,381.35,0.00,762.71
21:12:12,141.00,208.35,1.40,0.00,381.50,0.00,763.01
21:12:13,136.00,223.91,1.50,0.00,509.71,0.00,1101.56
21:12:14,219.00,386.15,2.59,0.00,21.55,259.94,205.17
21:12:15,243.90,415.52,2.79,0.00,153.48,198.54,379.21
21:12:16,225.90,415.52,2.79,0.00,149.52,253.99,468.30
21:12:17,236.00,415.52,2.79,0.00,153.06,234.97,499.80
21:12:18,232.00,415.52,2.79,0.00,150.98,220.15,478.14
21:12:19,231.90,415.52,2.79,0.00,151.70,258.98,490.18
21:12:20,242.90,415.52,2.79,0.00,153.55,195.22,502.00
21:12:21,218.00,415.52,2.79,0.00,55.89,261.03,280.88
21:12:22,249.00,415.52,2.79,0.00,135.08,244.96,476.97
21:12:23,238.00,415.52,2.79,0.00,138.82,209.26,465.36
21:12:24,225.00,415.52,2.79,0.00,150.38,259.69,475.60
21:12:25,242.00,415.52,2.79,0.00,153.66,196.34,502.30
21:12:26,222.00,415.52,2.79,0.00,149.66,259.55,469.38
21:12:27,247.00,415.52,2.79,0.00,153.27,196.14,499.82
21:12:28,219.00,415.52,2.79,0.00,149.39,259.46,467.23
21:12:29,250.00,415.52,2.79,0.00,154.49,195.31,510.21
21:12:30,224.00,415.52,2.79,0.00,150.75,260.95,478.07
21:12:31,240.00,415.52,2.79,0.00,59.51,260.99,312.79
21:12:32,241.00,415.52,2.79,0.00,118.90,195.33,426.55
21:12:33,222.00,415.52,2.79,0.00,150.39,260.70,475.62
21:12:34,249.00,415.52,2.79,0.00,154.19,195.92,509.18
21:12:35,220.00,415.52,2.79,0.00,149.38,259.08,468.52
21:12:36,243.00,415.52,2.79,0.00,153.01,195.51,500.18
21:12:37,221.00,415.52,2.79,0.00,149.75,261.07,468.33
21:12:38,240.90,415.52,2.79,0.00,153.45,249.14,506.22
21:12:39,244.00,415.52,2.79,0.00,152.90,203.18,496.00
21:12:40,226.90,415.52,2.79,0.00,101.74,260.81,379.27
21:12:41,242.90,415.52,2.79,0.00,74.55,196.08,341.40
21:12:42,220.90,415.52,2.79,0.00,149.39,260.07,468.53
