timestamp,cpu_percent,ram_used_mb,ram_percent,read_MBps,write_MBps,read_IOPS,write_IOPS
20:42:26,113.00,144.19,0.97,0.07,127.55,2492.29,332.84
20:42:27,145.00,144.19,0.97,0.00,382.51,0.00,765.01
20:42:28,148.00,144.19,0.97,0.00,444.18,0.00,888.36
20:42:29,148.00,144.19,0.97,0.00,444.91,0.00,889.81
20:42:30,143.00,144.19,0.97,0.00,441.37,0.00,882.68
20:42:32,191.00,280.64,1.88,0.00,207.25,128.34,556.16
20:42:33,215.00,349.84,2.35,0.00,148.90,257.75,394.08
20:42:34,222.90,350.23,2.35,0.00,149.65,257.56,465.40
20:42:35,235.00,350.48,2.35,0.00,92.18,256.47,373.77
20:42:36,251.00,350.48,2.35,0.00,156.06,188.28,516.02
20:42:37,240.00,350.48,2.35,0.00,148.77,198.29,482.26
20:42:38,220.00,350.48,2.35,0.00,149.03,257.97,458.18
20:42:39,220.00,350.48,2.35,0.00,112.66,257.11,391.13
20:42:40,250.00,350.48,2.35,0.00,133.65,249.48,469.14
20:42:41,250.90,350.48,2.35,0.00,146.94,135.87,483.96
20:42:42,215.00,350.48,2.35,0.00,147.62,256.03,448.55
20:42:43,222.00,350.48,2.35,0.00,117.65,256.18,401.15
20:42:44,251.00,350.48,2.35,0.00,129.47,234.22,460.50
20:42:45,249.00,350.48,2.35,0.00,146.89,149.85,490.23
20:42:46,225.90,350.48,2.35,0.00,149.38,257.08,464.53
20:42:47,215.00,350.48,2.35,0.00,148.49,258.40,455.17
20:42:48,244.00,350.48,2.35,0.00,99.57,258.01,390.50
20:42:49,253.00,350.48,2.35,0.00,155.13,145.50,514.22
20:42:50,229.00,350.48,2.35,0.00,140.21,242.16,446.44
20:42:51,227.90,350.48,2.35,0.00,150.48,256.53,473.28
20:42:52,225.00,350.48,2.35,0.00,108.73,257.11,388.14
20:42:53,251.00,350.48,2.35,0.00,145.20,232.28,493.34
20:42:54,250.00,350.48,2.35,0.00,140.86,153.73,478.05
20:42:55,226.00,350.48,2.35,0.00,149.91,257.01,466.20
20:42:56,219.00,350.48,2.35,0.00,149.82,257.84,465.91
20:42:57,237.00,350.48,2.35,0.00,101.31,257.60,385.90
20:42:58,255.00,350.48,2.35,0.00,157.14,190.34,518.21
20:42:59,243.00,350.48,2.35,0.00,137.79,197.28,460.31
20:43:00,221.00,350.48,2.35,0.00,149.66,257.57,465.42
20:43:01,222.00,350.48,2.35,0.00,135.10,256.60,431.65
20:43:02,247.90,350.48,2.35,0.00,118.67,243.81,437.86
20:43:03,253.90,350.48,2.35,0.00,155.40,143.16,509.99
20:43:04,222.00,350.48,2.35,0.00,134.71,257.07,433.43
20:43:05,225.00,350.48,2.35,0.00,149.71,256.67,465.59
20:43:06,238.00,350.48,2.35,0.00,102.40,257.85,388.27
20:43:07,256.00,350.48,2.35,0.00,156.12,181.35,516.15
20:43:08,211.00,378.87,2.54,0.00,131.32,333.24,440.67
20:43:09,230.00,541.74,3.63,0.00,156.03,388.40,408.31
20:43:10,204.00,541.87,3.63,0.00,150.40,381.56,426.39
20:43:11,231.90,541.87,3.63,0.00,219.27,349.37,597.50
20:43:12,208.00,541.87,3.63,0.00,150.39,417.40,426.37
20:43:13,229.00,541.87,3.63,0.00,156.07,419.74,471.46
20:43:14,220.00,541.87,3.63,0.00,152.57,347.72,442.37
20:43:15,220.00,541.87,3.63,0.00,154.06,419.10,455.93
20:43:16,218.90,541.87,3.63,0.00,152.51,350.57,442.20
20:43:17,217.00,541.87,3.63,0.00,217.27,435.01,582.00
20:43:18,226.90,541.87,3.63,0.00,154.62,332.54,457.99
