timestamp,cpu_percent,ram_used_mb,ram_percent,read_MBps,write_MBps,read_IOPS,write_IOPS
21:24:22,270.00,686.00,4.60,0.00,153.41,1102.13,452.41
21:24:23,267.90,686.00,4.60,0.00,153.39,1101.95,452.34
21:24:24,275.90,686.12,4.60,3.98,153.40,1020.28,452.35
21:24:25,267.90,686.12,4.60,5.21,153.27,960.67,451.96
21:24:26,271.90,686.12,4.60,11.95,153.40,1082.09,452.36
21:24:27,277.90,686.12,4.60,7.96,159.37,982.36,462.29
21:24:28,273.90,686.12,4.60,11.90,179.67,1098.64,496.58
21:24:29,247.00,686.12,4.60,20.91,118.88,1106.02,369.67
21:24:30,259.90,686.12,4.60,20.87,149.93,1101.59,433.48
21:24:31,246.00,686.12,4.60,20.91,151.25,1103.05,436.44
21:24:32,253.90,326.69,2.19,21.82,278.91,1021.85,816.49
21:24:33,276.00,548.82,3.68,0.00,25.58,950.22,194.23
21:24:34,267.90,558.19,3.74,0.00,152.68,1112.36,324.36
21:24:35,269.90,558.19,3.74,0.00,153.41,1141.95,452.39
21:24:36,267.90,558.19,3.74,0.00,153.40,1187.75,452.38
21:24:37,267.00,558.19,3.74,0.00,153.38,1169.63,452.31
21:24:38,266.90,558.19,3.74,0.00,153.30,1123.21,452.07
21:24:39,275.90,558.19,3.74,0.00,153.40,1100.06,452.38
21:24:40,267.90,558.19,3.74,0.00,153.39,1103.90,452.32
21:24:41,267.00,558.19,3.74,0.00,153.39,1105.93,452.34
21:24:42,270.90,558.19,3.74,0.00,153.35,1105.60,452.20
21:24:43,267.00,558.19,3.74,0.00,153.42,1104.18,452.43
21:24:44,278.00,558.19,3.74,0.00,17.23,523.96,131.49
21:24:45,234.90,558.19,3.74,0.00,144.73,852.62,386.47
21:24:46,254.00,558.19,3.74,0.00,146.75,822.50,403.30
21:24:47,262.90,558.19,3.74,0.00,150.19,872.30,432.19
21:24:48,241.00,558.19,3.74,0.00,18.76,956.97,142.65
21:24:49,263.90,558.19,3.74,0.00,151.06,989.61,438.28
21:24:50,275.90,558.19,3.74,0.00,152.73,908.74,450.40
21:24:51,253.00,558.19,3.74,0.00,148.64,1025.38,418.48
21:24:52,233.90,558.19,3.74,0.00,148.06,1096.40,416.35
21:24:53,278.00,558.19,3.74,0.00,153.19,989.02,451.73
21:24:54,287.90,558.19,3.74,0.00,152.28,847.80,446.79
21:24:55,226.00,558.19,3.74,0.00,18.41,1102.62,138.33
21:24:56,266.90,558.19,3.74,0.00,153.05,1101.46,451.32
21:24:57,278.00,558.19,3.74,0.00,154.88,1097.29,466.30
21:24:58,292.90,558.19,3.74,0.00,156.93,1095.68,481.90
21:24:59,268.90,558.19,3.74,0.00,154.57,1346.95,466.17
21:25:00,276.90,558.19,3.74,0.00,153.40,1201.72,452.39
21:25:01,266.00,558.19,3.74,0.00,153.39,1118.01,452.38
21:25:02,300.00,558.19,3.74,0.00,158.01,1100.28,486.36
21:25:03,276.00,558.19,3.74,0.00,155.23,1101.73,467.34
21:25:04,274.90,558.19,3.74,0.00,154.59,1135.79,466.22
21:25:05,266.90,558.19,3.74,0.00,153.34,1179.37,452.22
21:25:06,279.90,558.19,3.74,0.00,153.40,1149.80,452.35
21:25:07,267.00,558.19,3.74,0.00,153.41,1299.51,452.44
21:25:08,272.90,558.19,3.74,0.00,153.37,1110.80,452.29
21:25:09,270.00,558.19,3.74,0.00,153.38,1105.91,452.33
21:25:10,267.90,558.19,3.74,0.00,153.41,1102.13,452.41
21:25:11,274.00,552.60,3.70,0.00,153.68,1104.05,454.38
21:25:12,261.90,552.60,3.70,0.00,152.79,1103.48,449.35
21:25:13,279.00,552.60,3.70,0.00,153.37,1101.75,452.26
21:25:14,298.00,552.60,3.70,0.00,157.91,1099.63,486.07
21:25:15,285.00,552.60,3.70,0.00,154.90,1097.40,466.35
21:25:16,273.00,339.27,2.27,0.00,152.84,1049.51,581.30
21:25:17,264.90,526.90,3.53,0.00,30.56,1212.61,214.98
21:25:18,275.90,527.90,3.54,0.00,149.81,1014.28,320.56
21:25:19,286.00,527.90,3.54,0.00,155.29,959.20,468.68
21:25:20,298.90,532.77,3.57,0.00,159.16,1192.29,499.93
21:25:21,265.00,532.77,3.57,0.00,153.23,1039.10,451.87
21:25:22,311.90,532.77,3.57,0.00,161.25,997.58,515.65
21:25:23,278.00,532.77,3.57,0.00,109.23,1235.09,363.56
21:25:24,301.00,532.77,3.57,0.00,92.89,958.54,374.65
21:25:25,269.00,532.77,3.57,0.00,138.84,1277.46,427.48
21:25:26,265.00,532.77,3.57,0.00,153.42,960.69,452.44
21:25:27,314.90,532.77,3.57,0.00,161.99,1032.06,518.02
21:25:28,262.00,532.77,3.57,0.00,153.40,1204.71,452.39
21:25:29,260.90,532.77,3.57,0.00,64.73,962.59,275.03
21:25:30,315.90,532.77,3.57,0.00,151.18,958.22,493.05
21:25:31,262.00,532.77,3.57,0.00,125.28,1276.90,399.41
21:25:32,306.00,532.77,3.57,0.00,157.92,956.22,486.08
21:25:33,276.90,532.77,3.57,0.00,156.69,1033.23,481.91
21:25:34,263.90,532.77,3.57,0.00,152.81,1198.95,450.60
21:25:35,276.90,532.77,3.57,0.00,134.26,960.32,418.40
21:25:36,302.90,532.77,3.57,0.00,101.07,1036.58,391.20
21:25:37,264.00,532.77,3.57,0.00,105.56,1201.48,356.66
21:25:38,289.00,532.77,3.57,0.00,156.55,958.08,476.05
21:25:39,296.90,532.77,3.57,0.00,158.73,1013.99,494.05
21:25:40,263.00,532.77,3.57,0.00,153.41,1143.94,452.39
21:25:41,260.00,532.77,3.57,0.00,75.62,1041.39,296.69
21:25:42,315.90,532.77,3.57,0.00,140.02,958.06,469.07
21:25:43,264.00,532.77,3.57,0.00,125.49,1000.12,401.44
21:25:44,265.90,532.77,3.57,0.00,153.40,1219.64,452.38
21:25:45,280.00,532.77,3.57,0.00,155.84,978.59,470.36
21:25:46,293.90,532.77,3.57,0.00,158.80,973.57,497.69
21:25:47,271.00,532.77,3.57,0.00,80.54,1185.91,306.43
21:25:48,267.00,532.77,3.57,0.00,98.85,1036.11,344.71
21:25:49,302.90,532.77,3.57,0.00,160.91,1001.20,513.49
21:25:50,264.90,532.77,3.57,0.00,153.37,1171.54,452.28
21:25:51,275.90,532.77,3.57,0.00,154.19,1016.21,458.29
21:25:52,302.90,532.77,3.57,0.00,160.38,960.39,504.10
21:25:53,262.90,532.77,3.57,0.00,80.36,1136.29,312.43
21:25:54,277.90,532.77,3.57,0.00,99.59,1102.10,344.78
21:25:55,304.00,369.45,2.48,0.00,209.33,387.63,785.23
21:25:56,289.00,369.45,2.48,0.00,105.84,513.96,515.94
21:25:57,303.90,369.45,2.48,0.00,107.35,512.80,523.71
21:25:58,299.00,369.45,2.48,0.00,104.52,517.95,509.98
21:25:59,304.90,372.07,2.49,0.00,112.49,544.60,549.56
21:26:00,310.90,372.07,2.49,0.00,106.25,616.83,518.18
21:26:01,336.00,372.07,2.49,0.00,117.81,514.26,574.06
21:26:02,332.00,372.07,2.49,0.00,115.89,516.94,564.75
21:26:03,307.90,372.07,2.49,0.00,111.36,614.65,544.92
21:26:04,309.90,372.07,2.49,0.00,106.22,548.04,518.14
21:26:05,348.90,372.07,2.49,0.00,125.29,515.15,608.82
21:26:06,318.90,372.07,2.49,0.00,113.50,598.84,556.06
21:26:07,306.90,372.07,2.49,0.00,106.22,561.90,518.06
21:26:08,332.00,372.07,2.49,0.00,119.41,514.05,581.80
21:26:09,325.90,372.07,2.49,0.00,112.69,516.12,548.94
21:26:10,309.90,372.07,2.49,0.00,112.86,544.84,551.81
21:26:11,306.90,372.07,2.49,0.00,106.20,614.79,518.13
21:26:12,310.90,372.07,2.49,0.00,106.24,516.14,518.13
21:26:13,308.00,372.07,2.49,0.00,106.24,517.04,518.04
21:26:14,340.00,372.07,2.49,0.00,125.56,513.91,611.13
21:26:15,310.90,372.07,2.49,0.00,112.35,617.86,549.43
21:26:16,303.90,372.07,2.49,0.00,106.19,540.94,518.03
21:26:17,320.00,372.07,2.49,0.00,112.91,517.22,550.10
21:26:18,339.90,372.07,2.49,0.00,125.72,547.38,613.94
21:26:19,312.90,372.07,2.49,0.00,105.84,563.85,516.20
21:26:20,308.90,372.07,2.49,0.00,106.21,535.83,517.90
21:26:21,307.00,372.07,2.49,0.00,106.17,536.83,517.90
21:26:22,339.00,372.07,2.49,0.00,119.47,515.03,581.78
21:26:23,321.90,372.07,2.49,0.00,118.88,524.56,581.08
21:26:24,308.90,372.07,2.49,0.00,106.14,632.21,517.71
21:26:25,255.00,173.23,1.16,0.00,79.79,1748.01,396.64
21:26:26,101.00,177.23,1.19,0.00,108.59,3536.84,218.19
21:26:27,100.00,177.23,1.19,0.00,401.49,1605.97,802.98
21:26:28,99.00,177.23,1.19,0.00,404.50,1617.99,809.00
21:26:29,100.00,177.23,1.19,0.00,403.49,1612.97,806.99
21:26:30,100.00,177.23,1.19,0.00,406.50,1626.00,813.00
21:26:31,100.00,177.23,1.19,0.00,401.36,1604.46,802.73
21:26:32,100.00,175.24,1.17,0.00,169.35,1017.11,340.70
21:26:33,99.00,175.24,1.17,0.00,0.00,595.59,0.00
21:26:34,101.00,175.24,1.17,0.00,0.00,593.79,0.00
21:26:35,100.00,175.24,1.17,0.00,0.00,595.79,0.00
21:26:36,101.00,280.74,1.88,0.00,104.21,217.20,106.61
21:26:37,100.00,281.11,1.88,0.00,104.62,173.36,209.23
21:26:38,100.00,281.36,1.89,0.00,210.25,167.41,419.51
21:26:39,100.00,281.36,1.89,0.00,104.57,163.32,209.13
21:26:40,101.00,281.36,1.89,0.00,106.64,173.41,213.28
21:26:41,100.00,281.36,1.89,0.00,208.25,163.41,416.51
21:26:42,101.00,281.36,1.89,0.00,104.61,169.38,209.23
21:26:43,100.00,281.36,1.89,0.00,210.24,167.40,420.48
21:26:44,100.00,281.36,1.89,0.00,104.63,165.41,209.25
21:26:45,101.00,281.36,1.89,0.00,210.25,163.42,420.51
21:26:46,99.00,281.36,1.89,0.00,104.63,171.39,209.26
21:26:47,101.00,281.36,1.89,0.00,189.73,167.41,379.65
21:26:48,100.00,281.36,1.89,0.00,125.06,161.31,249.93
21:26:49,100.00,177.34,1.19,0.00,97.58,372.70,318.88
21:26:50,99.00,177.34,1.19,0.00,0.00,538.00,0.00
21:26:51,100.00,177.34,1.19,0.00,0.00,609.71,0.00
21:26:52,99.00,177.34,1.19,0.00,0.00,607.77,0.00
21:26:53,100.00,278.71,1.87,0.00,102.21,267.00,104.61
21:26:54,100.00,279.21,1.87,0.00,102.62,183.32,205.24
21:26:55,100.00,279.46,1.87,0.00,205.28,173.40,409.58
21:26:56,100.00,279.46,1.87,0.00,103.60,177.31,207.19
21:26:57,100.00,279.46,1.87,0.00,155.11,181.35,309.90
21:26:58,100.00,279.46,1.87,0.00,153.72,171.31,307.76
21:26:59,101.00,279.46,1.87,0.00,102.16,176.55,204.33
21:27:00,100.00,279.46,1.87,0.00,206.24,181.33,412.48
21:27:01,99.00,279.46,1.87,0.00,102.63,183.35,205.27
21:27:02,99.00,279.46,1.87,0.00,206.24,177.35,412.48
21:27:03,100.00,279.46,1.87,0.00,102.64,185.36,205.29
21:27:04,100.00,279.46,1.87,0.00,206.25,167.39,412.50
21:27:05,97.00,177.25,1.19,38.74,139.41,207.26,518.14
21:27:06,97.00,177.25,1.19,66.46,0.00,549.47,0.00
21:27:07,100.00,177.25,1.19,0.00,0.00,609.72,0.00
21:27:08,100.00,177.25,1.19,0.00,0.00,609.70,0.00
21:27:09,100.00,239.88,1.61,0.00,0.00,424.44,1.99
21:27:10,100.00,278.50,1.87,0.00,203.81,171.33,305.81
21:27:11,100.00,278.50,1.87,0.00,101.62,185.30,203.23
21:27:12,99.00,278.50,1.87,0.00,126.53,175.38,252.11
21:27:13,101.00,278.50,1.87,0.00,180.33,175.33,361.61
21:27:14,100.00,278.50,1.87,0.00,102.65,185.36,205.29
21:27:15,101.00,278.50,1.87,0.00,203.30,173.40,406.59
21:27:16,99.00,278.50,1.87,0.00,102.64,185.36,205.29
21:27:17,100.00,278.50,1.87,0.00,204.29,173.40,408.58
21:27:18,99.00,278.50,1.87,0.00,102.39,182.91,204.78
21:27:19,100.00,278.50,1.87,0.00,203.31,175.40,406.61
21:27:20,100.00,278.50,1.87,0.00,102.64,185.35,205.28
21:27:21,100.00,177.25,1.19,0.00,219.17,162.40,716.34
21:27:22,93.00,177.25,1.19,243.98,0.00,505.00,1.99
21:27:23,92.00,177.25,1.19,245.24,0.00,524.09,0.00
21:27:24,92.00,177.25,1.19,232.22,0.00,520.08,0.00
21:27:25,92.00,177.25,1.19,235.32,0.00,518.05,0.00
21:27:26,97.00,277.25,1.86,62.76,8.93,260.94,10.96
21:27:27,101.00,278.25,1.87,0.00,193.92,177.34,295.90
21:27:28,100.00,278.63,1.87,0.00,101.64,183.36,203.29
21:27:29,99.00,278.75,1.87,0.00,204.25,175.36,407.51
21:27:30,100.00,278.75,1.87,0.00,101.63,187.32,203.27
21:27:31,99.00,278.75,1.87,0.00,203.29,173.39,406.57
21:27:32,100.00,278.75,1.87,0.00,101.19,158.73,202.38
21:27:33,99.00,278.75,1.87,0.00,102.58,161.34,205.15
21:27:34,99.80,278.75,1.87,0.95,101.40,99.41,202.80
21:27:35,98.00,278.75,1.87,2.02,101.47,137.28,202.93
21:27:36,99.00,278.75,1.87,1.05,202.46,166.73,404.91
21:27:37,99.00,278.75,1.87,1.68,102.58,181.26,205.16
21:27:38,98.00,278.75,1.87,2.07,203.27,159.43,406.54
21:27:39,96.00,177.50,1.19,57.50,108.52,239.16,513.20
21:27:40,94.00,177.50,1.19,237.86,0.00,476.22,0.00
21:27:41,94.00,177.50,1.19,236.79,0.00,479.63,0.00
21:27:42,93.00,177.50,1.19,230.68,0.00,478.10,0.00
21:27:43,94.00,177.50,1.19,232.56,0.00,481.11,0.00
21:27:44,98.00,265.88,1.78,84.25,0.00,277.88,1.99
21:27:45,99.00,278.25,1.87,0.00,202.90,165.43,304.94
21:27:46,100.00,278.38,1.87,0.00,101.58,167.30,203.15
21:27:47,100.00,278.50,1.87,0.00,101.63,167.39,203.26
21:27:48,101.00,278.63,1.87,0.00,203.23,167.37,406.46
21:27:49,100.00,278.63,1.87,0.00,101.64,171.39,203.28
21:27:50,100.00,278.75,1.87,0.00,203.27,177.37,406.55
21:27:51,100.00,278.88,1.87,0.00,101.64,181.35,203.27
21:27:52,100.00,279.00,1.87,0.00,203.27,177.36,406.53
21:27:53,100.00,279.00,1.87,0.01,102.55,173.25,204.12
21:27:55,99.00,279.00,1.87,0.07,148.00,181.37,295.97
21:27:56,99.00,279.00,1.87,0.29,156.86,179.28,313.74
21:27:57,99.00,279.00,1.87,0.21,101.64,179.36,203.28
21:27:58,96.00,293.80,1.97,31.01,104.94,653.61,514.12
21:27:59,99.00,342.80,2.30,38.85,127.02,765.12,132.50
21:28:00,97.00,342.80,2.30,38.85,127.51,697.33,259.01
21:28:01,98.00,342.80,2.30,38.85,7.97,804.82,20.92
21:28:02,99.00,342.80,2.30,42.85,121.57,725.42,248.12
21:28:03,97.00,342.80,2.30,34.87,125.52,737.18,255.03
21:28:04,98.00,342.80,2.30,36.87,127.52,663.52,259.03
21:28:05,99.00,342.80,2.30,29.50,73.74,800.15,152.46
21:28:06,98.00,342.80,2.30,29.26,63.74,732.02,132.46
21:28:07,98.00,342.80,2.30,34.16,120.55,731.24,245.07
21:28:08,98.00,342.80,2.30,42.58,125.51,667.39,255.00
21:28:09,99.00,342.80,2.30,35.87,113.59,798.11,232.16
21:28:10,98.00,342.80,2.30,42.79,55.72,809.98,116.42
21:28:11,96.00,342.80,2.30,40.25,94.64,662.50,193.27
21:28:12,99.00,342.80,2.30,36.23,120.54,798.92,246.05
21:28:13,98.00,342.80,2.30,40.85,123.54,663.52,251.06
21:28:14,99.00,342.80,2.30,36.54,90.66,799.97,186.29
21:28:15,95.00,342.80,2.30,42.82,75.69,678.22,156.36
21:28:16,99.00,342.80,2.30,34.87,97.64,785.10,199.26
21:28:17,98.00,342.80,2.30,42.84,124.53,753.14,254.04
21:28:18,99.00,342.80,2.30,38.85,115.57,719.31,235.12
21:28:19,99.00,342.80,2.30,38.84,72.72,804.86,150.41
21:28:20,99.00,180.79,1.21,26.21,147.59,781.23,3796.52
21:28:21,100.00,256.04,1.72,0.00,150.46,1139.85,12710.76
21:28:22,100.00,256.16,1.72,0.00,154.10,1135.12,13660.33
21:28:23,100.00,256.41,1.72,0.00,56.04,1290.99,13344.18
21:28:24,100.00,256.54,1.72,0.00,152.55,1259.15,14265.08
21:28:25,100.00,256.79,1.72,0.00,156.37,1227.35,13977.08
21:28:26,100.00,256.79,1.72,0.00,156.12,1179.47,14165.61
21:28:27,99.00,256.79,1.72,0.00,150.16,1237.30,12639.03
21:28:28,100.00,256.79,1.72,0.00,156.92,1280.44,14364.79
21:28:29,100.00,256.79,1.72,0.00,156.07,1235.26,14154.68
21:28:30,101.00,256.79,1.72,0.00,156.46,1278.99,14042.07
21:28:31,100.00,256.79,1.72,0.00,156.63,1271.18,14296.77
21:28:32,99.00,256.79,1.72,0.00,157.22,1267.60,14439.88
21:28:33,99.00,256.79,1.72,0.00,157.59,1260.96,14586.62
21:28:34,99.00,256.79,1.72,0.00,159.30,1288.31,15037.20
21:28:35,100.00,248.80,1.67,0.00,115.08,632.65,3435.24
21:28:36,101.00,291.43,1.95,0.00,80.35,1027.75,88.63
21:28:37,99.00,291.68,1.96,0.00,81.71,916.77,169.40
21:28:38,99.00,291.68,1.96,0.00,81.66,977.98,171.30
21:28:39,100.00,291.68,1.96,0.00,80.69,932.43,168.36
21:28:40,100.00,291.68,1.96,0.00,81.69,1028.08,171.35
21:28:41,101.00,291.68,1.96,0.00,80.71,912.67,168.39
21:28:42,99.00,291.68,1.96,0.00,81.65,886.19,170.27
21:28:43,99.00,291.68,1.96,0.00,81.70,1028.16,171.36
21:28:44,100.00,291.68,1.96,0.00,80.71,916.65,168.39
21:28:45,100.00,291.68,1.96,0.00,81.71,882.86,170.39
21:28:46,100.00,291.68,1.96,0.00,80.68,998.05,169.33
21:28:47,101.00,291.68,1.96,0.00,81.68,912.46,170.34
21:28:48,99.00,291.68,1.96,0.00,81.69,916.49,170.35
21:28:49,100.00,291.68,1.96,0.00,80.68,928.27,169.32
21:28:50,100.00,291.68,1.96,0.00,81.68,906.43,170.33
21:28:51,100.00,291.68,1.96,0.00,80.69,992.16,168.35
21:28:52,100.00,291.68,1.96,0.00,81.68,916.46,170.34
21:28:53,100.00,291.68,1.96,0.00,81.67,882.46,170.32
21:28:54,100.00,291.68,1.96,0.00,80.28,921.69,168.48
21:28:55,101.00,291.68,1.96,0.00,81.60,981.18,170.16
21:28:56,100.00,291.68,1.96,0.00,80.68,918.34,168.33
21:28:57,100.00,291.68,1.96,0.00,81.70,1028.22,171.37
21:28:58,99.00,291.68,1.96,0.00,81.70,916.65,170.38
21:28:59,100.00,291.68,1.96,0.00,80.68,974.13,169.33
21:29:00,101.00,291.68,1.96,0.00,81.68,936.37,170.34
21:29:01,100.00,291.68,1.96,0.00,80.69,1028.01,169.34
21:29:02,100.00,291.68,1.96,0.00,81.70,916.64,170.38
21:29:03,99.00,245.93,1.65,0.00,76.67,779.95,6409.92
21:29:04,98.00,300.18,2.01,0.00,139.60,1105.65,9935.89
21:29:05,101.00,300.56,2.02,0.00,147.27,1106.11,11636.08
21:29:06,99.00,300.56,2.02,0.00,154.95,1105.35,13873.66
21:29:07,101.00,300.56,2.02,0.00,45.66,1325.45,11443.46
21:29:08,100.00,300.56,2.02,0.00,148.19,1106.07,12124.95
21:29:09,100.00,300.56,2.02,0.00,154.19,1203.20,13419.46
21:29:10,100.00,300.56,2.02,0.00,146.17,1228.93,11623.05
21:29:11,100.00,300.56,2.02,0.00,155.17,1114.09,13912.12
21:29:12,101.00,300.56,2.02,0.00,147.22,1279.23,11627.61
21:29:13,99.00,300.56,2.02,0.00,146.21,1145.62,11624.59
21:29:14,100.00,300.56,2.02,0.00,156.17,1161.73,13919.82
21:29:15,100.00,300.56,2.02,0.00,146.20,1271.10,11623.22
21:29:16,100.00,300.56,2.02,0.00,152.09,1105.91,12874.41
21:29:17,101.00,300.56,2.02,0.00,150.22,1198.94,12664.51
21:29:18,98.00,133.79,0.90,0.00,144.37,793.94,10848.25
21:29:19,100.00,276.41,1.85,0.00,0.00,915.50,5.97
21:29:20,100.00,291.79,1.96,0.00,81.37,888.61,89.66
21:29:21,100.00,291.91,1.96,0.00,81.69,1022.11,170.35
21:29:22,100.00,291.91,1.96,0.00,81.70,904.68,170.37
21:29:23,99.00,292.04,1.96,0.00,81.69,894.58,170.35
